"TOA5","rrg19","CR1000","36416","CR1000.Std.20","CPU:RG_19-2019-08-09.CR1","19097","Rg_19-2019-08-09"
"TIMESTAMP","RECORD","GageMinV","ActTemp","ActDepth","ReportPCP","OPDCounts","blockedSec","scan10","ActDepthRA"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-03-22 11:15:00",21411,12.73,-2.935,4.615407,0,0,0,900,4.615023
"2020-03-22 11:30:00",21412,12.64,-1.887,4.615988,0,0,0,900,4.615901
"2020-03-22 11:45:00",21413,12.49,-0.884,4.616213,0,0,0,900,4.616066
"2020-03-22 12:00:00",21414,12.43,-0.224,4.613674,0,0,0,900,4.614684
"2020-03-22 12:15:00",21415,12.39,0.287,4.611211,0,0,0,900,4.612387
"2020-03-22 12:30:00",21416,12.36,0.797,4.611374,0,0,0,900,4.611007
"2020-03-22 12:45:00",21417,12.35,1.202,4.609767,0,0,0,900,4.610384
"2020-03-22 13:00:00",21418,12.34,1.394,4.607598,0,0,0,900,4.608767
"2020-03-22 13:15:00",21419,12.34,1.672,4.606874,0,0,0,900,4.607094
"2020-03-22 13:30:00",21420,12.34,2.011,4.605807,0,0,0,900,4.606544
"2020-03-22 13:45:00",21421,12.34,2.225,4.604746,0,0,0,900,4.605582
"2020-03-22 14:00:00",21422,12.34,2.011,4.601345,0,0,0,900,4.602971
"2020-03-22 14:15:00",21423,12.34,1.692,4.59969,0,0,0,900,4.600272
"2020-03-22 14:30:00",21424,12.34,1.202,4.597004,0,0,0,900,4.598348
"2020-03-22 14:45:00",21425,12.34,0.757,4.596556,0,0,0,900,4.596674
"2020-03-22 15:00:00",21426,12.34,0.287,4.595192,0,0,0,900,4.595599
"2020-03-22 15:15:00",21427,12.34,0.074,4.595352,0,0,0,900,4.595009
"2020-03-22 15:30:00",21428,12.34,-0.052,4.595398,0,0,0,900,4.595467
"2020-03-22 15:45:00",21429,12.34,-0.267,4.594721,0,0,0,900,4.595014
"2020-03-22 16:00:00",21430,12.34,-0.5,4.593503,0,0,0,900,4.594229
"2020-03-22 16:15:00",21431,12.35,-0.712,4.592841,0,0,0,900,4.593424
"2020-03-22 16:30:00",21432,12.36,-0.99,4.591978,0,0,0,900,4.59259
"2020-03-22 16:45:00",21433,12.36,-1.245,4.591422,0,0,0,900,4.591773
"2020-03-22 17:00:00",21434,12.35,-1.566,4.590727,0,0,0,900,4.590834
"2020-03-22 17:15:00",21435,12.33,-1.864,4.590038,0,0,0,900,4.590312
"2020-03-22 17:30:00",21436,12.31,-2.248,4.589007,0,0,0,900,4.589605
"2020-03-22 17:45:00",21437,12.28,-2.635,4.588047,0,0,0,900,4.58847
"2020-03-22 18:00:00",21438,12.26,-2.955,4.587931,0,0,0,900,4.588051
"2020-03-22 18:15:00",21439,12.25,-3.385,4.586911,0,0,0,900,4.587371
"2020-03-22 18:30:00",21440,12.24,-3.836,4.586353,0,0,0,900,4.58673
"2020-03-22 18:45:00",21441,12.23,-4.291,4.586438,0,0,0,900,4.586373
"2020-03-22 19:00:00",21442,12.22,-4.722,4.585542,0,0,0,900,4.586024
"2020-03-22 19:15:00",21443,12.22,-5.113,4.585093,0,0,0,900,4.585421
"2020-03-22 19:30:00",21444,12.21,-5.483,4.585083,0,0,0,900,4.584743
"2020-03-22 19:45:00",21445,12.21,-5.788,4.583595,0,0,0,900,4.584165
"2020-03-22 20:00:00",21446,12.2,-6.028,4.583721,0,0,0,900,4.584083
"2020-03-22 20:15:00",21447,12.2,-6.224,4.584106,0,0,0,900,4.583923
"2020-03-22 20:30:00",21448,12.19,-6.378,4.583698,0,0,0,900,4.58384
"2020-03-22 20:45:00",21449,12.19,-6.554,4.583788,0,0,0,900,4.58364
"2020-03-22 21:00:00",21450,12.18,-6.665,4.584082,0,0,0,900,4.583591
"2020-03-22 21:15:00",21451,12.18,-6.731,4.584239,0,0,0,900,4.583948
"2020-03-22 21:30:00",21452,12.18,-6.796,4.584492,0,0,0,900,4.584356
"2020-03-22 21:45:00",21453,12.17,-6.884,4.584458,0,0,0,900,4.584388
"2020-03-22 22:00:00",21454,12.17,-6.972,4.584714,0,0,0,900,4.584465
"2020-03-22 22:15:00",21455,12.17,-7.106,4.584164,0,0,0,900,4.584323
"2020-03-22 22:30:00",21456,12.17,-7.239,4.584542,0,0,0,900,4.584328
"2020-03-22 22:45:00",21457,12.16,-7.35,4.584905,0,0,0,900,4.584661
"2020-03-22 23:00:00",21458,12.16,-7.483,4.584823,0,0,0,900,4.584725
"2020-03-22 23:15:00",21459,12.16,-7.616,4.584664,0,0,0,900,4.584704
"2020-03-22 23:30:00",21460,12.16,-7.749,4.584751,0,0,0,900,4.584773
"2020-03-22 23:45:00",21461,12.16,-7.905,4.58459,0,0,0,900,4.584571
"2020-03-23 00:00:00",21462,12.16,-8.04,4.584279,0,0,0,900,4.584406
"2020-03-23 00:15:00",21463,12.16,-8.17,4.584496,0,0,0,900,4.584336
"2020-03-23 00:30:00",21464,12.15,-8.26,4.584986,0,0,0,900,4.584489
"2020-03-23 00:45:00",21465,12.15,-8.26,4.585388,0,0,0,900,4.585095
"2020-03-23 01:00:00",21466,12.15,-8.33,4.584699,0,0,0,900,4.585186
"2020-03-23 01:15:00",21467,12.15,-8.46,4.584804,0,0,0,900,4.584633
"2020-03-23 01:30:00",21468,12.15,-8.64,4.583643,0,0,0,900,4.584082
"2020-03-23 01:45:00",21469,12.15,-8.85,4.58347,0,0,0,900,4.583721
"2020-03-23 02:00:00",21470,12.15,-8.98,4.58356,0,0,0,900,4.583678
"2020-03-23 02:15:00",21471,12.14,-9.12,4.583465,0,0,0,900,4.583658
"2020-03-23 02:30:00",21472,12.14,-9.16,4.584009,0,0,0,900,4.583797
"2020-03-23 02:45:00",21473,12.14,-9.14,4.584754,0,0,0,900,4.584312
"2020-03-23 03:00:00",21474,12.14,-9.07,4.584895,0,0,0,900,4.584909
"2020-03-23 03:15:00",21475,12.14,-9.01,4.585461,0,0,0,900,4.585367
"2020-03-23 03:30:00",21476,12.14,-8.89,4.585988,0,0,0,900,4.585916
"2020-03-23 03:45:00",21477,12.14,-8.78,4.586633,0,0,0,900,4.586408
"2020-03-23 04:00:00",21478,12.14,-8.69,4.586532,0,0,0,900,4.586381
"2020-03-23 04:15:00",21479,12.14,-8.62,4.586363,0,0,0,900,4.586389
"2020-03-23 04:30:00",21480,12.14,-8.53,4.586508,0,0,0,900,4.586756
