"TOA5","Water_table_WS3upper","CR1000","73373","CR1000.Std.32.05","CPU:WS3_upper_2020-12-07.CR1","28400","WS_3Up_wells"
"TIMESTAMP","RECORD","Batt_Volt","ptemp_Max","WS3_N1_psi","WS3_N1_rawdepth","WS3_N1_depth_corr","WS3_N1_corr_depth","WS3_N1_welltemp","WS3_N2_psi","WS3_N2_rawdepth","WS3_N2_depth_corr","WS3_N2_corr_depth","WS3_N2_welltemp","WS3_42_4_d2_psi","WS3_42_4_d2_rawdepth","WS3_42_4_d2_depth_corr","WS3_42_4_d2_corr_depth","WS3_42_4_d2_welltemp"
"TS","RN","Volts","Deg_C","PSI","cm","","cm","Deg_C","PSI","cm","","cm","Deg_C","PSI","cm","","cm","Deg_C"
"","","Smp","Max","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-12-14 23:00:00",173,13.31,-4.16,0.087,6.141,1,5.141,4.533,1.567,110.2,1,109.2,6.462,8.96,630.1,1,629.1,7.554
"2020-12-14 23:05:00",174,13.31,-4.202,0.085,6.01,1,5.01,4.532,1.563,109.9,1,108.9,6.462,8.96,630.1,1,629.1,7.553
"2020-12-14 23:10:00",175,13.31,-4.245,0.085,5.945,1,4.945,4.532,1.563,109.9,1,108.9,6.462,8.96,630,1,629,7.554
"2020-12-14 23:15:00",176,13.31,-4.268,0.081,5.707,1,4.707,4.532,1.561,109.7,1,108.7,6.461,8.96,629.9,1,628.9,7.553
"2020-12-14 23:20:00",177,13.31,-4.311,0.083,5.805,1,4.805,4.533,1.564,109.9,1,108.9,6.461,8.96,630,1,629,7.553
"2020-12-14 23:25:00",178,13.31,-4.333,0.081,5.7,1,4.7,4.533,1.564,109.9,1,108.9,6.461,8.96,630,1,629,7.553
"2020-12-14 23:30:00",179,13.31,-4.354,0.081,5.701,1,4.701,4.533,1.562,109.8,1,108.8,6.461,8.96,630,1,629,7.553
"2020-12-14 23:35:00",180,13.31,-4.397,0.079,5.546,1,4.546,4.533,1.559,109.6,1,108.6,6.461,8.96,630,1,629,7.553
"2020-12-14 23:40:00",181,13.31,-4.44,0.077,5.399,1,4.399,4.532,1.556,109.4,1,108.4,6.46,8.96,629.9,1,628.9,7.554
"2020-12-14 23:45:00",182,13.31,-4.485,0.076,5.325,1,4.325,4.532,1.558,109.6,1,108.6,6.46,8.96,629.9,1,628.9,7.553
"2020-12-14 23:50:00",183,13.31,-4.528,0.076,5.314,1,4.314,4.533,1.558,109.5,1,108.5,6.459,8.96,629.9,1,628.9,7.553
"2020-12-14 23:55:00",184,13.31,-4.528,0.075,5.24,1,4.24,4.533,1.559,109.6,1,108.6,6.459,8.96,629.8,1,628.8,7.554
"2020-12-15 00:00:00",185,13.31,-4.528,0.074,5.222,1,4.222,4.533,1.56,109.7,1,108.7,6.459,8.96,629.7,1,628.7,7.553
"2020-12-15 00:05:00",186,13.31,-4.548,0.073,5.121,1,4.121,4.533,1.559,109.6,1,108.6,6.459,8.96,629.7,1,628.7,7.554
"2020-12-15 00:10:00",187,13.31,-4.571,0.071,4.993,1,3.993,4.533,1.559,109.6,1,108.6,6.459,8.96,629.7,1,628.7,7.553
"2020-12-15 00:15:00",188,13.31,-4.614,0.071,4.971,1,3.971,4.533,1.565,110,1,109,6.459,8.96,629.7,1,628.7,7.553
"2020-12-15 00:20:00",189,13.3,-4.636,0.07,4.919,1,3.919,4.534,1.562,109.8,1,108.8,6.459,8.96,629.6,1,628.6,7.553
"2020-12-15 00:25:00",190,13.3,-4.657,0.068,4.767,1,3.767,4.534,1.558,109.6,1,108.6,6.459,8.96,629.7,1,628.7,7.553
"2020-12-15 00:30:00",191,13.3,-4.722,0.067,4.735,1,3.735,4.534,1.558,109.6,1,108.6,6.459,8.96,629.7,1,628.7,7.553
"2020-12-15 00:35:00",192,13.31,-4.788,0.066,4.617,1,3.617,4.534,1.556,109.4,1,108.4,6.459,8.96,629.6,1,628.6,7.553
"2020-12-15 00:40:00",193,13.3,-4.853,0.064,4.522,1,3.522,4.534,1.555,109.3,1,108.3,6.458,8.96,629.7,1,628.7,7.553
"2020-12-15 00:45:00",194,13.3,-4.896,0.063,4.396,1,3.396,4.534,1.553,109.2,1,108.2,6.457,8.96,629.6,1,628.6,7.553
"2020-12-15 00:50:00",195,13.24,-4.962,0.062,4.375,1,3.375,4.533,1.553,109.2,1,108.2,6.457,8.95,629.6,1,628.6,7.553
"2020-12-15 00:55:00",196,13.3,-5.025,0.061,4.254,1,3.254,4.534,1.553,109.2,1,108.2,6.457,8.95,629.6,1,628.6,7.553
"2020-12-15 01:00:00",197,13.3,-5.09,0.059,4.158,1,3.158,4.534,1.553,109.2,1,108.2,6.457,8.95,629.5,1,628.5,7.553
"2020-12-15 01:05:00",198,13.3,-5.156,0.059,4.159,1,3.159,4.534,1.554,109.3,1,108.3,6.456,8.95,629.5,1,628.5,7.553
"2020-12-15 01:10:00",199,13.3,-5.221,0.058,4.044,1,3.044,4.534,1.554,109.2,1,108.2,6.457,8.95,629.5,1,628.5,7.553
"2020-12-15 01:15:00",200,13.3,-5.287,0.057,3.984,1,2.984,4.534,1.552,109.1,1,108.1,6.457,8.95,629.5,1,628.5,7.553
"2020-12-15 01:20:00",201,13.3,-5.33,0.056,3.937,1,2.937,4.534,1.552,109.1,1,108.1,6.456,8.95,629.4,1,628.4,7.553
"2020-12-15 01:25:00",202,13.3,-5.373,0.055,3.848,1,2.848,4.534,1.551,109,1,108,6.456,8.95,629.4,1,628.4,7.553
"2020-12-15 01:30:00",203,13.3,-5.418,0.053,3.709,1,2.709,4.534,1.55,109,1,108,6.456,8.95,629.4,1,628.4,7.553
"2020-12-15 01:35:00",204,13.3,-5.461,0.052,3.647,1,2.647,4.534,1.55,109,1,108,6.456,8.95,629.3,1,628.3,7.553
"2020-12-15 01:40:00",205,13.3,-5.504,0.052,3.653,1,2.653,4.534,1.55,108.9,1,107.9,6.456,8.95,629.3,1,628.3,7.553
"2020-12-15 01:45:00",206,13.3,-5.569,0.05,3.5,1,2.5,4.534,1.546,108.7,1,107.7,6.455,8.95,629.2,1,628.2,7.553
"2020-12-15 01:50:00",207,13.3,-5.592,0.048,3.402,1,2.402,4.534,1.544,108.5,1,107.5,6.455,8.95,629.2,1,628.2,7.553
"2020-12-15 01:55:00",208,13.3,-5.657,0.047,3.3,1,2.3,4.534,1.543,108.5,1,107.5,6.455,8.95,629.2,1,628.2,7.553
"2020-12-15 02:00:00",209,13.29,-5.723,0.046,3.262,1,2.262,4.534,1.545,108.6,1,107.6,6.454,8.95,629.1,1,628.1,7.553
"2020-12-15 02:05:00",210,13.3,-5.766,0.045,3.166,1,2.166,4.534,1.546,108.7,1,107.7,6.454,8.95,629.1,1,628.1,7.553
"2020-12-15 02:10:00",211,13.3,-5.831,0.045,3.14,1,2.14,4.534,1.547,108.7,1,107.7,6.454,8.95,629.1,1,628.1,7.553
"2020-12-15 02:15:00",212,13.3,-5.897,0.043,3.021,1,2.021,4.534,1.545,108.6,1,107.6,6.454,8.95,629,1,628,7.553
"2020-12-15 02:20:00",213,13.29,-5.985,0.041,2.854,1,1.854,4.534,1.546,108.7,1,107.7,6.454,8.95,629,1,628,7.553
"2020-12-15 02:25:00",214,13.29,-6.05,0.039,2.72,1,1.72,4.534,1.544,108.6,1,107.6,6.454,8.95,629,1,628,7.553
"2020-12-15 02:30:00",215,13.3,-6.139,0.04,2.82,1,1.82,4.534,1.544,108.6,1,107.6,6.453,8.95,628.9,1,627.9,7.553
"2020-12-15 02:35:00",216,13.29,-6.224,0.038,2.675,1,1.675,4.534,1.543,108.5,1,107.5,6.454,8.94,628.7,1,627.7,7.553
"2020-12-15 02:40:00",217,13.29,-6.313,0.039,2.739,1,1.739,4.535,1.544,108.5,1,107.5,6.453,8.94,628.6,1,627.6,7.553
"2020-12-15 02:45:00",218,13.29,-6.401,0.037,2.572,1,1.572,4.534,1.54,108.2,1,107.2,6.453,8.94,628.5,1,627.5,7.553
"2020-12-15 02:50:00",219,13.3,-6.489,0.036,2.508,1,1.508,4.534,1.54,108.3,1,107.3,6.453,8.94,628.4,1,627.4,7.553
"2020-12-15 02:55:00",220,13.29,-6.577,0.034,2.356,1,1.356,4.534,1.54,108.3,1,107.3,6.452,8.94,628.3,1,627.3,7.553
"2020-12-15 03:00:00",221,13.29,-6.665,0.032,2.245,1,1.245,4.533,1.54,108.3,1,107.3,6.452,8.94,628.3,1,627.3,7.553
"2020-12-15 03:05:00",222,13.29,-6.731,0.031,2.147,1,1.147,4.533,1.541,108.3,1,107.3,6.452,8.94,628.3,1,627.3,7.553
"2020-12-15 03:10:00",223,13.29,-6.819,0.029,2.012,1,1.012,4.533,1.54,108.2,1,107.2,6.452,8.94,628.2,1,627.2,7.553
"2020-12-15 03:15:00",224,13.23,-6.907,0.027,1.888,1,0.888,4.533,1.538,108.1,1,107.1,6.452,8.93,628.1,1,627.1,7.553
"2020-12-15 03:20:00",225,13.29,-6.972,0.027,1.885,1,0.885,4.533,1.541,108.4,1,107.4,6.452,8.93,628.1,1,627.1,7.553
"2020-12-15 03:25:00",226,13.29,-7.083,0.025,1.791,1,0.791,4.533,1.54,108.2,1,107.2,6.452,8.93,628.1,1,627.1,7.553
"2020-12-15 03:30:00",227,13.29,-7.171,0.025,1.776,1,0.776,4.533,1.54,108.3,1,107.3,6.452,8.93,628.1,1,627.1,7.553
"2020-12-15 03:35:00",228,13.29,-7.261,0.023,1.591,1,0.591,4.533,1.537,108.1,1,107.1,6.452,8.93,628,1,627,7.553
"2020-12-15 03:40:00",229,13.29,-7.35,0.021,1.464,1,0.464,4.532,1.536,108,1,107,6.451,8.93,628,1,627,7.553
"2020-12-15 03:45:00",230,13.29,-7.438,0.021,1.504,1,0.504,4.532,1.539,108.2,1,107.2,6.451,8.93,628,1,627,7.553
"2020-12-15 03:50:00",231,13.29,-7.526,0.019,1.36,1,0.36,4.532,1.535,107.9,1,106.9,6.451,8.93,627.9,1,626.9,7.553
"2020-12-15 03:55:00",232,13.29,-7.616,0.018,1.273,1,0.273,4.532,1.534,107.8,1,106.8,6.451,8.93,627.8,1,626.8,7.553
"2020-12-15 04:00:00",233,13.23,-7.704,0.017,1.189,1,0.189,4.531,1.532,107.7,1,106.7,6.45,8.93,627.8,1,626.8,7.553
"2020-12-15 04:05:00",234,13.29,-7.795,0.016,1.11,1,0.11,4.531,1.533,107.8,1,106.8,6.45,8.93,627.8,1,626.8,7.553
"2020-12-15 04:10:00",235,13.23,-7.905,0.014,1.002,1,0.002,4.531,1.53,107.6,1,106.6,6.45,8.93,627.8,1,626.8,7.553
"2020-12-15 04:15:00",236,13.29,-7.993,0.013,0.914,1,-0.086,4.53,1.529,107.5,1,106.5,6.449,8.93,627.8,1,626.8,7.553
"2020-12-15 04:20:00",237,13.29,-8.08,0.011,0.795,1,-0.205,4.53,1.528,107.4,1,106.4,6.449,8.93,627.7,1,626.7,7.553
"2020-12-15 04:25:00",238,13.28,-8.17,0.01,0.709,1,-0.291,4.529,1.527,107.3,1,106.3,6.449,8.93,627.6,1,626.6,7.553
"2020-12-15 04:30:00",239,13.29,-8.26,0.008,0.548,1,-0.452,4.528,1.524,107.2,1,106.2,6.448,8.93,627.6,1,626.6,7.553
"2020-12-15 04:35:00",240,13.28,-8.35,0.007,0.518,1,-0.482,4.528,1.525,107.2,1,106.2,6.448,8.93,627.6,1,626.6,7.553
"2020-12-15 04:40:00",241,13.29,-8.46,0.005,0.352,1,-0.648,4.527,1.524,107.1,1,106.1,6.448,8.93,627.6,1,626.6,7.553
"2020-12-15 04:45:00",242,13.29,-8.55,0.003,0.243,1,-0.757,4.527,1.524,107.1,1,106.1,6.448,8.92,627.5,1,626.5,7.553
"2020-12-15 04:50:00",243,13.29,-8.67,0.003,0.178,1,-0.822,4.526,1.524,107.2,1,106.2,6.448,8.92,627.5,1,626.5,7.553
"2020-12-15 04:55:00",244,13.24,-8.76,0.001,0.064,1,-0.936,4.525,1.523,107.1,1,106.1,6.448,8.92,627.4,1,626.4,7.553
"2020-12-15 05:00:00",245,13.29,-8.85,0.003,0.224,1,-0.776,4.525,1.523,107.1,1,106.1,6.448,8.92,627.4,1,626.4,7.553
"2020-12-15 05:05:00",246,13.29,-8.96,0.001,0.053,1,-0.947,4.525,1.523,107.1,1,106.1,6.447,8.92,627.3,1,626.3,7.553
"2020-12-15 05:10:00",247,13.29,-9.05,-0.001,-0.081,1,-1.081,4.524,1.523,107.1,1,106.1,6.448,8.92,627.4,1,626.4,7.553
"2020-12-15 05:15:00",248,13.29,-9.14,-0.002,-0.163,1,-1.163,4.523,1.523,107.1,1,106.1,6.448,8.92,627.3,1,626.3,7.553
"2020-12-15 05:20:00",249,13.29,-9.21,-0.004,-0.265,1,-1.265,4.522,1.522,107,1,106,6.447,8.92,627.3,1,626.3,7.553
"2020-12-15 05:25:00",250,13.29,-9.3,-0.005,-0.37,1,-1.37,4.521,1.521,106.9,1,105.9,6.447,8.92,627.2,1,626.2,7.553
"2020-12-15 05:30:00",251,13.28,-9.39,-0.007,-0.47,1,-1.47,4.52,1.521,107,1,106,6.447,8.92,627.2,1,626.2,7.553
"2020-12-15 05:35:00",252,13.29,-9.48,-0.008,-0.544,1,-1.544,4.519,1.52,106.9,1,105.9,6.447,8.92,627.2,1,626.2,7.553
"2020-12-15 05:40:00",253,13.28,-9.55,-0.009,-0.637,1,-1.637,4.518,1.52,106.9,1,105.9,6.446,8.92,627.1,1,626.1,7.553
"2020-12-15 05:45:00",254,13.28,-9.62,-0.01,-0.68,1,-1.68,4.517,1.522,107,1,106,6.446,8.92,627.2,1,626.2,7.553
"2020-12-15 05:50:00",255,13.29,-9.69,-0.011,-0.77,1,-1.77,4.516,1.522,107,1,106,6.446,8.92,627.1,1,626.1,7.553
"2020-12-15 05:55:00",256,13.28,-9.73,-0.012,-0.853,1,-1.853,4.515,1.521,106.9,1,105.9,6.446,8.92,627.1,1,626.1,7.553
"2020-12-15 06:00:00",257,13.28,-9.8,-0.013,-0.934,1,-1.934,4.514,1.519,106.8,1,105.8,6.446,8.92,627.1,1,626.1,7.553
"2020-12-15 06:05:00",258,13.28,-9.85,-0.015,-1.036,1,-2.036,4.513,1.519,106.8,1,105.8,6.446,8.92,627.1,1,626.1,7.553
"2020-12-15 06:10:00",259,13.29,-9.87,-0.015,-1.082,1,-2.082,4.512,1.519,106.8,1,105.8,6.446,8.92,627.1,1,626.1,7.553
"2020-12-15 06:15:00",260,13.28,-9.91,-0.017,-1.169,1,-2.169,4.511,1.52,106.8,1,105.8,6.446,8.92,627.1,1,626.1,7.553
"2020-12-15 06:20:00",261,13.29,-9.94,-0.004,-0.262,1,-1.262,4.51,1.517,106.6,1,105.6,6.445,8.92,627.1,1,626.1,7.553
"2020-12-15 06:25:00",262,13.27,-9.98,-0.004,-0.287,1,-1.287,4.508,1.516,106.6,1,105.6,6.445,8.92,627,1,626,7.553
"2020-12-15 06:30:00",263,13.28,-10.01,-0.003,-0.234,1,-1.234,4.507,1.515,106.5,1,105.5,6.445,8.92,627.1,1,626.1,7.553
"2020-12-15 06:35:00",264,13.28,-10.01,-0.004,-0.258,1,-1.258,4.506,1.515,106.5,1,105.5,6.445,8.92,627.1,1,626.1,7.553
"2020-12-15 06:40:00",265,13.28,-10.01,-0.004,-0.265,1,-1.265,4.505,1.514,106.4,1,105.4,6.444,8.92,627.1,1,626.1,7.553
"2020-12-15 06:45:00",266,13.28,-10.01,-0.004,-0.278,1,-1.278,4.504,1.513,106.4,1,105.4,6.444,8.92,627,1,626,7.553
"2020-12-15 06:50:00",267,13.28,-10.01,-0.004,-0.272,1,-1.272,4.503,1.515,106.5,1,105.5,6.444,8.92,627,1,626,7.553
"2020-12-15 06:55:00",268,13.28,-9.98,-0.004,-0.254,1,-1.254,4.503,1.515,106.5,1,105.5,6.444,8.92,627,1,626,7.553
"2020-12-15 07:00:00",269,13.28,-9.98,-0.004,-0.261,1,-1.261,4.502,1.513,106.4,1,105.4,6.444,8.92,627,1,626,7.553
"2020-12-15 07:05:00",270,13.28,-10.01,-0.004,-0.249,1,-1.249,4.501,1.513,106.4,1,105.4,6.444,8.92,627,1,626,7.553
"2020-12-15 07:10:00",271,13.28,-10.01,-0.003,-0.236,1,-1.236,4.5,1.514,106.5,1,105.5,6.444,8.92,627,1,626,7.553
"2020-12-15 07:15:00",272,13.27,-9.98,-0.004,-0.266,1,-1.266,4.5,1.512,106.3,1,105.3,6.444,8.92,627,1,626,7.553
"2020-12-15 07:20:00",273,13.28,-9.98,-0.004,-0.248,1,-1.248,4.499,1.512,106.3,1,105.3,6.444,8.92,626.9,1,625.9,7.553
"2020-12-15 07:25:00",274,13.27,-9.96,-0.003,-0.227,1,-1.227,4.498,1.51,106.2,1,105.2,6.444,8.92,626.9,1,625.9,7.553
"2020-12-15 07:30:00",275,13.23,-9.94,-0.004,-0.263,1,-1.263,4.497,1.51,106.2,1,105.2,6.443,8.92,626.9,1,625.9,7.553
"2020-12-15 07:35:00",276,13.28,-9.91,-0.003,-0.231,1,-1.231,4.497,1.51,106.2,1,105.2,6.443,8.92,626.9,1,625.9,7.553
"2020-12-15 07:40:00",277,13.29,-9.89,-0.004,-0.267,1,-1.267,4.496,1.512,106.3,1,105.3,6.443,8.92,626.8,1,625.8,7.553
"2020-12-15 07:45:00",278,13.3,-9.85,-0.004,-0.282,1,-1.282,4.496,1.512,106.3,1,105.3,6.443,8.92,626.8,1,625.8,7.553
"2020-12-15 07:50:00",279,13.31,-9.8,-0.002,-0.17,1,-1.17,4.495,1.512,106.3,1,105.3,6.443,8.92,626.9,1,625.9,7.552
"2020-12-15 07:55:00",280,13.31,0,-0.004,-0.264,1,-1.264,4.495,1.509,106.1,1,105.1,6.443,8.92,626.8,1,625.8,7.552
"2020-12-15 08:00:00",281,13.32,-9.71,-0.004,-0.282,1,-1.282,4.495,1.507,105.9,1,104.9,6.443,8.92,626.8,1,625.8,7.553
"2020-12-15 08:05:00",282,13.32,-9.66,-0.003,-0.221,1,-1.221,4.494,1.505,105.8,1,104.8,6.443,8.92,626.8,1,625.8,7.553
"2020-12-15 08:10:00",283,13.35,-9.62,-0.003,-0.241,1,-1.241,4.494,1.505,105.8,1,104.8,6.442,8.92,626.8,1,625.8,7.553
"2020-12-15 08:15:00",284,13.28,-9.55,-0.004,-0.251,1,-1.251,4.494,1.504,105.7,1,104.7,6.442,8.91,626.8,1,625.8,7.553
"2020-12-15 08:20:00",285,13.29,-9.5,-0.004,-0.266,1,-1.266,4.493,1.503,105.6,1,104.6,6.441,8.91,626.7,1,625.7,7.553
"2020-12-15 08:25:00",286,13.36,-9.46,-0.004,-0.247,1,-1.247,4.493,1.503,105.7,1,104.7,6.442,8.91,626.7,1,625.7,7.553
"2020-12-15 08:30:00",287,13.37,-9.39,-0.004,-0.265,1,-1.265,4.493,1.502,105.6,1,104.6,6.441,8.91,626.7,1,625.7,7.553
"2020-12-15 08:35:00",288,13.4,-9.34,-0.004,-0.257,1,-1.257,4.492,1.503,105.7,1,104.7,6.441,8.91,626.7,1,625.7,7.553
"2020-12-15 08:40:00",289,13.41,-9.28,-0.003,-0.205,1,-1.205,4.492,1.504,105.7,1,104.7,6.441,8.91,626.7,1,625.7,7.553
"2020-12-15 08:45:00",290,13.41,-9.21,-0.003,-0.229,1,-1.229,4.492,1.504,105.8,1,104.8,6.441,8.91,626.6,1,625.6,7.553
"2020-12-15 08:50:00",291,13.42,-9.12,-0.003,-0.239,1,-1.239,4.491,1.503,105.7,1,104.7,6.441,8.91,626.7,1,625.7,7.553
"2020-12-15 08:55:00",292,13.5,-9.05,-0.004,-0.27,1,-1.27,4.491,1.503,105.7,1,104.7,6.441,8.91,626.6,1,625.6,7.553
"2020-12-15 09:00:00",293,13.5,-8.96,-0.003,-0.228,1,-1.228,4.491,1.502,105.6,1,104.6,6.441,8.91,626.6,1,625.6,7.553
"2020-12-15 09:05:00",294,13.53,-8.85,-0.004,-0.295,1,-1.295,4.49,1.5,105.5,1,104.5,6.441,8.91,626.6,1,625.6,7.553
"2020-12-15 09:10:00",295,13.53,-8.73,-0.004,-0.248,1,-1.248,4.49,1.5,105.4,1,104.4,6.441,8.91,626.5,1,625.5,7.553
"2020-12-15 09:15:00",296,13.53,-8.64,-0.003,-0.239,1,-1.239,4.49,1.499,105.4,1,104.4,6.44,8.91,626.6,1,625.6,7.553
"2020-12-15 09:20:00",297,13.58,-8.58,-0.004,-0.248,1,-1.248,4.49,1.498,105.3,1,104.3,6.44,8.91,626.5,1,625.5,7.553
"2020-12-15 09:25:00",298,13.61,-8.49,-0.004,-0.282,1,-1.282,4.489,1.496,105.2,1,104.2,6.44,8.91,626.4,1,625.4,7.553
"2020-12-15 09:30:00",299,13.61,-8.42,-0.004,-0.265,1,-1.265,4.489,1.497,105.2,1,104.2,6.44,8.91,626.5,1,625.5,7.553
"2020-12-15 09:35:00",300,13.61,-8.33,-0.003,-0.238,1,-1.238,4.489,1.495,105.1,1,104.1,6.44,8.91,626.5,1,625.5,7.553
"2020-12-15 09:40:00",301,13.8,-8.24,-0.004,-0.248,1,-1.248,4.488,1.496,105.2,1,104.2,6.439,8.91,626.5,1,625.5,7.553
"2020-12-15 09:45:00",302,13.98,-8.15,-0.004,-0.262,1,-1.262,4.488,1.496,105.2,1,104.2,6.44,8.91,626.4,1,625.4,7.553
"2020-12-15 09:50:00",303,14.61,-7.993,-0.003,-0.229,1,-1.229,4.488,1.498,105.3,1,104.3,6.44,8.91,626.4,1,625.4,7.554
"2020-12-15 09:55:00",304,14.86,-7.772,-0.004,-0.289,1,-1.289,4.488,1.497,105.2,1,104.2,6.44,8.91,626.4,1,625.4,7.554
"2020-12-15 10:00:00",305,14.81,-7.548,-0.003,-0.244,1,-1.244,4.489,1.496,105.2,1,104.2,6.44,8.91,626.4,1,625.4,7.554
"2020-12-15 10:05:00",306,14.78,-7.282,-0.003,-0.219,1,-1.219,4.489,1.494,105.1,1,104.1,6.441,8.91,626.4,1,625.4,7.554
"2020-12-15 10:10:00",307,14.85,-6.972,-0.003,-0.214,1,-1.214,4.489,1.494,105,1,104,6.44,8.91,626.4,1,625.4,7.554
"2020-12-15 10:15:00",308,14.87,-6.776,-0.003,-0.235,1,-1.235,4.489,1.491,104.9,1,103.9,6.44,8.91,626.4,1,625.4,7.554
"2020-12-15 10:20:00",309,14.82,-6.62,-0.004,-0.262,1,-1.262,4.489,1.491,104.9,1,103.9,6.44,8.91,626.4,1,625.4,7.554
"2020-12-15 10:25:00",310,14.84,-6.423,-0.005,-0.361,1,-1.361,4.489,1.489,104.7,1,103.7,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 10:30:00",311,14.85,-6.182,-0.004,-0.27,1,-1.27,4.488,1.491,104.8,1,103.8,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 10:35:00",312,14.82,-5.897,-0.003,-0.239,1,-1.239,4.488,1.491,104.8,1,103.8,6.439,8.91,626.3,1,625.3,7.554
"2020-12-15 10:40:00",313,14.86,-5.612,-0.004,-0.252,1,-1.252,4.488,1.49,104.8,1,103.8,6.439,8.91,626.3,1,625.3,7.554
"2020-12-15 10:45:00",314,14.85,-5.352,-0.003,-0.229,1,-1.229,4.488,1.49,104.8,1,103.8,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 10:50:00",315,14.87,-5.156,-0.004,-0.252,1,-1.252,4.487,1.489,104.7,1,103.7,6.439,8.91,626.3,1,625.3,7.554
"2020-12-15 10:55:00",316,14.84,-4.916,-0.004,-0.247,1,-1.247,4.487,1.49,104.8,1,103.8,6.439,8.91,626.3,1,625.3,7.554
"2020-12-15 11:00:00",317,14.8,-4.657,-0.004,-0.261,1,-1.261,4.487,1.489,104.7,1,103.7,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:05:00",318,14.79,0,-0.004,-0.278,1,-1.278,4.486,1.489,104.7,1,103.7,6.439,8.91,626.3,1,625.3,7.554
"2020-12-15 11:10:00",319,14.84,-4.245,-0.004,-0.262,1,-1.262,4.486,1.49,104.8,1,103.8,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:15:00",320,14.8,-4.031,-0.004,-0.267,1,-1.267,4.486,1.49,104.8,1,103.8,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:20:00",321,14.86,-3.859,-0.004,-0.248,1,-1.248,4.486,1.491,104.8,1,103.8,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:25:00",322,14.81,-3.794,-0.004,-0.282,1,-1.282,4.485,1.492,104.9,1,103.9,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:30:00",323,14.86,-3.771,-0.004,-0.286,1,-1.286,4.485,1.49,104.8,1,103.8,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:35:00",324,14.8,-3.771,-0.003,-0.235,1,-1.235,4.485,1.491,104.8,1,103.8,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:40:00",325,14.86,-3.771,-0.003,-0.242,1,-1.242,4.484,1.491,104.8,1,103.8,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:45:00",326,14.86,-3.816,-0.003,-0.244,1,-1.244,4.484,1.49,104.8,1,103.8,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:50:00",327,14.87,-3.859,-0.003,-0.243,1,-1.243,4.484,1.488,104.6,1,103.6,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 11:55:00",328,14.64,-3.879,-0.004,-0.257,1,-1.257,4.483,1.487,104.5,1,103.5,6.44,8.91,626.3,1,625.3,7.554
"2020-12-15 12:00:00",329,14.49,-3.902,-0.004,-0.266,1,-1.266,4.483,1.486,104.5,1,103.5,6.439,8.91,626.3,1,625.3,7.554
"2020-12-15 12:05:00",330,14.4,-3.922,-0.004,-0.247,1,-1.247,4.482,1.486,104.5,1,103.5,6.439,8.91,626.4,1,625.4,7.554
"2020-12-15 12:10:00",331,14.33,-3.945,-0.003,-0.241,1,-1.241,4.481,1.485,104.4,1,103.4,6.439,8.91,626.3,1,625.3,7.554
"2020-12-15 12:15:00",332,14.26,-3.965,-0.003,-0.236,1,-1.236,4.481,1.487,104.5,1,103.5,6.439,8.91,626.3,1,625.3,7.554
"2020-12-15 12:20:00",333,14.19,-3.965,-0.004,-0.247,1,-1.247,4.48,1.486,104.4,1,103.4,6.439,8.91,626.4,1,625.4,7.553
"2020-12-15 12:25:00",334,14.26,-4.031,-0.004,-0.289,1,-1.289,4.48,1.486,104.5,1,103.5,6.439,8.91,626.3,1,625.3,7.554
"2020-12-15 12:30:00",335,14.23,-4.096,-0.004,-0.3,1,-1.3,4.479,1.485,104.4,1,103.4,6.439,8.91,626.4,1,625.4,7.553
"2020-12-15 12:35:00",336,14.2,-4.225,-0.003,-0.24,1,-1.24,4.479,1.485,104.4,1,103.4,6.439,8.91,626.4,1,625.4,7.553
"2020-12-15 12:40:00",337,14.24,-4.333,-0.003,-0.228,1,-1.228,4.478,1.486,104.5,1,103.5,6.439,8.91,626.4,1,625.4,7.553
"2020-12-15 12:45:00",338,14.26,-4.462,-0.004,-0.279,1,-1.279,4.478,1.485,104.4,1,103.4,6.439,8.91,626.3,1,625.3,7.553
"2020-12-15 12:50:00",339,14.25,-4.548,-0.003,-0.243,1,-1.243,4.477,1.484,104.4,1,103.4,6.439,8.91,626.4,1,625.4,7.553
"2020-12-15 12:55:00",340,14.23,-4.614,-0.004,-0.246,1,-1.246,4.477,1.483,104.3,1,103.3,6.439,8.91,626.4,1,625.4,7.553
"2020-12-15 13:00:00",341,14.22,-4.636,-0.004,-0.256,1,-1.256,4.477,1.482,104.2,1,103.2,6.438,8.91,626.3,1,625.3,7.553
